ID_EINSITZ_NEW,ID_PERSON_NEW,ID_PERSON,RAT,DATUM_EINTRITT_TAG,DATUM_EINTRITT_MONAT,DATUM_EINTRITT_JAHR,DATUM_AUSTRITT_TAG,DATUM_AUSTRITT_MONAT,DATUM_AUSTRITT_JAHR,WAHLKREIS,QUELLEN,BEMERKUNGEN
17668_EINSITZ_1,17668,Müller_Heinrich_1776__,Grosser Rat,19,4,1822,8,3,1832,Zunft Schmiden,"StAZH MM 24.5 KRP 1822/0001 (Beeidigung)
StAZH MM 24.10 KRP 1832/0038 (Entlassung)","Nachfolger von Werdmüller, Johannes
Abgelöst von Hess, Johann Ludwig"
17670_EINSITZ_1,17670,Rebsamen_Johann_Jakob_1773__,Grosser Rat,19,12,1836,15,2,1838,Zunft Turbenthal,,
17672_EINSITZ_1,17672,Appenzeller_Hans_Jakob_1761__,Grosser Rat,23,4,1803,27,11,1830,Zunft Höngg,,
17673_EINSITZ_1,17673,Siegfried_Salomon___,Grosser Rat,19,9,1839,17,5,1842,05. Wahlkreis Wipkingen,,
17674_EINSITZ_1,17674,Gattiker_Johann_Heinrich___,Grosser Rat,5,11,1839,17,5,1842,49. Wahlkreis Schöfflisdorf,"StAZH MM 24.21 KRP 1839/0180 (Wahlanerkennung)
StAZH MM 24.21 KRP 1839/0181 (Beeidigung)
",Anstelle von Rudolf Hirt, der die Wahl ausgeschlagen hatte.
17675_EINSITZ_1,17675,Hegetschweiler_Johann_Jakob_1792__,Grosser Rat,18,12,1830,29,9,1832,Zunft Ottenbach,,
17675_EINSITZ_2,17675,Hegetschweiler_Johann_Jakob_1792__,Grosser Rat,17,12,1832,7,10,1836,Zunft Mettmenstetten,,
17676_EINSITZ_3,17676,Wunderli_Hans_1842_07_03,Kantonsrat,15,5,1893,3,5,1896,18.  Wahlkreis  Meilen,,
17676_EINSITZ_1,17676,Wunderli_Hans_1842_07_03,Kantonsrat,22,12,1873,26,5,1890,16. Wahlkreis Meilen,"StAZH MM 24.36 KRP 1873/0250 (Wahlanerkennung)
StAZH MM 24.36 KRP 1873/0251 (Amtsgelübde)",Nachfolger von Fierz, Johann
17676_EINSITZ_2,17676,Wunderli_Hans_1842_07_03,Kantonsrat,27,5,1890,14,5,1893,16. Wahlkreis Meilen,,
17677_EINSITZ_1,17677,Wiesner_Verena_1934__,Kantonsrat,4,5,1987,7,5,1995,9. Wahlkreis (Horgen),,
17686_EINSITZ_2,17686,Eberhard_Johannes_1752__,Grosser Rat,13,6,1816,16,10,1827,Zunft Kloten,"StAZH MM 24.4 KRP 1816/0005 (Wahl)
StAZH MM 24.4 KRP 1816/0019  (Beeidigung)
StAZH MM 1.100 RRB 1827/0802 (Hinschied)","Nachfolger von Schärer, Hans Jakob
Abgelöst von Meister, Joh. Rudolf"
17686_EINSITZ_1,17686,Eberhard_Johannes_1752__,Grosser Rat,23,4,1803,1,6,1815,Zünfte und Los,"StAZH MM 24.4 KRP 1816/0005 (Wahlbestätigung)
StAZH MM 24.4 KRP 1816/0019 (Beeidigung)
StAZH MM 24.4 KRP 1815/0018 (Entlassung)",
17687_EINSITZ_1,17687,Näf_Johann_Kaspar_1757_09_24,Grosser Rat,23,4,1803,10,10,1810,Zünfte und Los,StAZH MM 1.34 RRB 1810/1166 (Hinschied),Abgelöst von Wildberger, Hans Jakob
17688_EINSITZ_1,17688,Schmid_Rudolf_1776_04_30,Grosser Rat,17,12,1819,5,8,1828,Zunft Eglisau,"StAZH MM 24.5 KRP 1819/0042 (Beeidigung)
StAZH MM 1.103 RRB 1828/0662 (Hinschied)","Nachfolger von Rutschmann, Joh. Heinrich
Abgelöst von Hartmann, Hans Konrad"
17689_EINSITZ_1,17689,Gossweiler_Jakob_1816_10_16,Grosser Rat,26,5,1862,13,6,1869,41. Wahlkreis Marthalen-Trüllikon,,
17689_EINSITZ_2,17689,Gossweiler_Jakob_1816_10_16,Kantonsrat,17,6,1872,1,12,1873,40. Wahlkreis Marthalen-Trüllikon,StAZH MM 24.36 KRP 1873/0252 (Ersatzwahl nach Hinschied),"Abgelöst von Wipf, Heinrich
Am 23.09.1873 letztmals unentschuldigt im Rat abwesend."
17690_EINSITZ_4,17690,Huber_Hans_Jakob_1779_10_06,Grosser Rat,27,9,1842,27,12,1847,52. Wahlkreis Niederhasli,"StAZH MM 24.25 KRP 1842/0112 (Wahlanerkennung)
StAZH MM 2.99 RRB 1848/0001 (Hinschied)","Nachfolger von Weber, Jakob
Abgelöst von Volkart, Salomon"
17690_EINSITZ_3,17690,Huber_Hans_Jakob_1779_10_06,Grosser Rat,20,3,1838,9,9,1839,51. Wahlkreis Niederhasli,,
17690_EINSITZ_1,17690,Huber_Hans_Jakob_1779_10_06,Grosser Rat,14,7,1829,15,2,1832,Zunft Regensberg,StAZH MM 24.6 KRP 1829/0039 (Wahlanerkennung),Nachfolger von Angst, Hartmann
17690_EINSITZ_2,17690,Huber_Hans_Jakob_1779_10_06,Regierungsrat,20,3,1832,6,9,1839,Grosser Rat,"StAZH MM 24.10 KRP 1832/0054 (Wahl)
StAZH MM 24.10 KRP 1832/0063 (Beeidigung)
StAZH MM 2.51 RRB 1839/1364 (Auflösung Regierungsrat)
Stefan G. Schmid, Die Zürcher Kantonsregierung seit 1803, Zürich 2003 (https://rr.zh.ch/dam/regierungsrat/rat/pdf/rr_seit_1803/g-j/huber_hans_jakob.pdf.spooler.download.1287391441009.pdf/huber_hans_jakob.pdf)
",
17691_EINSITZ_1,17691,Hug_Kaspar_1737_10_01,Grosser Rat,23,4,1803,13,3,1811,Zünfte und Los,StAZH MM 24.3 KRP 1811/0014 (Hinschied),Abgelöst von Hofmeister, Salomon
17692_EINSITZ_1,17692,Schmid_Heinrich_1742_05_21,Grosser Rat,23,5,1810,8,2,1815,Zünfte und Los,"StAZH MM 24.3 KRP 1810/0003 (Wahl)
StAZH MM 24.3 KRP 1810/0013 (Beeidigung)
StAZH MM 1.52 RRB 1815/0146 (Hinschied)
StAZH MM 1.53 RRB 1815/0511 (Hinschied)",Nachfolger von Ganz, Johann Heinrich
17693_EINSITZ_1,17693,Egli_Jakob_1786_12_12,Grosser Rat,28,3,1837,3,7,1837,Zunft Wald,"StAZH MM 2.34 RRB 1837/0150 (Weisung Wahlanerkennung)
StAZH MM 24.18 KRP 1837/0006 (Wahlanerkennung)
StAZH MM 24.18 KRP 1837/0007 (Beeidigung)
StAZH MM 2.37 RRB 1837/1202 (Hinschied)","Eintritt anstelle von Heinrich Pfenninger von Wald, der die Wahl aus Gesundheitsgründen ausgeschlagen hatte.
Abgelöst von Honegger, Johann Heinrich"
17695_EINSITZ_2,17695,Zschokke_Erwin_1855_08_03,Kantonsrat,17,6,1901,28,5,1911,01.  Wahlkreis  Zürich,StAZH MM 24.45 KRP 1901/045/0344 (Amtsgelübde),Nachfolger von Billeter, Robert.
17695_EINSITZ_1,17695,Zschokke_Erwin_1855_08_03,Kantonsrat,14,1,1895,3,5,1896,01.  Wahlkreis  Zürich,StAZH MM 24.43 KRP 1895/0007 (Amtsgelübde),Nachfolger von Bollinger, Rudolf
17696_EINSITZ_1,17696,Wiesendanger_Ulrich_1827_09_20,Kantonsrat,20,2,1872,7,4,1893,02. Wahlkreis Wiedikon,"StAZH MM 24.35 KRP 1872/0121 (Amtsgelübde)
StAZH MM 24.42 KRP 1893/0074 (Nachruf)","Nachfolger von Kofler, Jakob
Kein Nachfolger!"
17697_EINSITZ_1,17697,Stüssi_Heinrich_1842_11_21,Kantonsrat,23,5,1887,22,8,1888,05. Wahlkreis Wipkingen,,
17698_EINSITZ_7,17698,Pestalozzi_Hans_Konrad_1793_03_20,Grosser Rat,19,9,1839,17,5,1842,15. Wahlkreis Männedorf,,
17698_EINSITZ_6,17698,Pestalozzi_Hans_Konrad_1793_03_20,Kantonsrat,11,5,1848,30,5,1858,23. Wahlkreis Fischenthal,StAZH MM 24.29 KRP 1848/0063 (Beeidigung),Nachfolger von Hottinger, J. Heinrich
17698_EINSITZ_5,17698,Pestalozzi_Hans_Konrad_1793_03_20,Regierungsrat,28,12,1844,23,6,1846,Grosser Rat,"StAZH MM 24.27 KRP 1844/0121 (Wahl)
StAZH MM 2.86 RRB 1844/2026 (Beeidigung)
StAZH MM 24.28 KRP 1846/0050 (Entlassung)
Stefan G. Schmid, Die Zürcher Kantonsregierung seit 1803, Zürich 2003 (https://rr.zh.ch/dam/regierungsrat/rat/pdf/rr_seit_1803/o-r/pestalozzi_hirzel_hans_conrad.pdf.spooler.download.1288966600796.pdf/pestalozzi_hirzel_hans_conrad.pdf)
",
17698_EINSITZ_4,17698,Pestalozzi_Hans_Konrad_1793_03_20,Grosser Rat,18,5,1842,21,5,1846,Grosser Rat (Kooptation),,
17698_EINSITZ_1,17698,Pestalozzi_Hans_Konrad_1793_03_20,Grosser Rat,16,12,1829,27,11,1830,Grosser Rat (Kooptation),"StAZH MM 24.6 KRP 1829/0054 (Wahl)
StAZH MM 24.6 KRP 1829/0058 (Beeidigung)",
17698_EINSITZ_2,17698,Pestalozzi_Hans_Konrad_1793_03_20,Grosser Rat,18,12,1830,29,9,1832,Grosser Rat (Kooptation),,
17698_EINSITZ_3,17698,Pestalozzi_Hans_Konrad_1793_03_20,Grosser Rat,20,3,1838,9,9,1839,15. Wahlkreis Männedorf,,
17699_EINSITZ_4,17699,Schinz_Heinrich_1785__,Grosser Rat,20,3,1838,9,9,1839,13. Wahlkreis Thalwil,,
17699_EINSITZ_3,17699,Schinz_Heinrich_1785__,Grosser Rat,14,12,1835,15,2,1838,Zunft Zimmerleuten,"StAZH MM 2.26 RRB 1835/1798 (Weisung Wahl) 
StAZH MM 24.17 KRP 1835/0176 (Beeidigung)",Nachfolger von Wehrli, Georg Heinrich
17699_EINSITZ_2,17699,Schinz_Heinrich_1785__,Regierungsrat,9,4,1832,21,3,1838,Grosser Rat,"StAZH MM 24.10 KRP 1832/0076 (Beeidigung)
StAZH MM 24.20 KRP 1838/0036 (Entlassung)",
17699_EINSITZ_1,17699,Schinz_Heinrich_1785__,Grosser Rat,18,12,1832,13,12,1835,Grosser Rat (Kooptation),"StAZH MM 24.17 KRP 1835/0191 - MM 24.17 KRP 1835/0194
(Wahl Nachfolger)","Abgelöst von Ziegler, Leonhard
nach Wahl für die Zunft zur Zimmerleuten"
17699_EINSITZ_5,17699,Schinz_Heinrich_1785__,Grosser Rat,18,5,1842,21,5,1846,12. Wahlkreis Horgen,,
17700_EINSITZ_1,17700,Schweizer_Karl_Heinrich_1802__,Grosser Rat,20,3,1838,9,9,1839,19. Wahlkreis Bubikon,,
17700_EINSITZ_2,17700,Schweizer_Karl_Heinrich_1802__,Grosser Rat,19,12,1843,21,5,1846,19. Wahlkreis Bubikon,StAZH MM 24.26 KRP 1843/0117 (Beeidigung),Nachfolger von Weber, Jakob.
17700_EINSITZ_3,17700,Schweizer_Karl_Heinrich_1802__,Grosser Rat,19,9,1839,17,5,1842,19. Wahlkreis Bubikon,,
17702_EINSITZ_2,17702,Grimm_Salomon_1805__,Grosser Rat,20,3,1838,25,4,1838,31. Wahlkreis Illnau,StAZH MM 24.20 KRP 1838/0069 (Entlassung),Abgelöst von Morf, Johann Heinrich
17702_EINSITZ_1,17702,Grimm_Salomon_1805__,Grosser Rat,19,12,1836,15,2,1838,Zunft Illnau,,
17704_EINSITZ_1,17704,Bosshard_Johann_Kaspar___,Grosser Rat,20,3,1838,9,9,1839,31. Wahlkreis Illnau,,
17704_EINSITZ_3,17704,Bosshard_Johann_Kaspar___,Grosser Rat,19,9,1839,17,5,1842,32. Wahlkreis Illnau,,
17704_EINSITZ_2,17704,Bosshard_Johann_Kaspar___,Grosser Rat,18,5,1842,21,5,1846,32. Wahlkreis Illnau,,
17705_EINSITZ_1,17705,Steiner_Karl_Eduard_1803_01_23,Grosser Rat,19,12,1836,15,2,1838,Zunft Winterthur,,
17705_EINSITZ_2,17705,Steiner_Karl_Eduard_1803_01_23,Grosser Rat,20,3,1838,9,9,1839,32. Wahlkreis Winterthur,,
17705_EINSITZ_6,17705,Steiner_Karl_Eduard_1803_01_23,Grosser Rat,19,9,1839,17,5,1842,32. Wahlkreis Winterthur,,
17705_EINSITZ_4,17705,Steiner_Karl_Eduard_1803_01_23,Grosser Rat,26,6,1848,30,5,1854,37. Wahlkreis Oberwinterthur,StAZH MM 24.29 KRP 1848/0078 (Beeidigung),Nachfolger von Ernst, Jakob
17705_EINSITZ_5,17705,Steiner_Karl_Eduard_1803_01_23,Grosser Rat,31,5,1854,25,5,1862,33. Wahlkreis Winterthur,,
17705_EINSITZ_3,17705,Steiner_Karl_Eduard_1803_01_23,Grosser Rat,17,12,1844,21,5,1846,Grosser Rat (Kooptation),StAZH MM 24.27 KRP 1844/0119 (Wahlanerkennung),Nachfolger von Sulzer-Wart, Friedrich
17706_EINSITZ_2,17706,Wolf_Johannes___,Grosser Rat,18,5,1842,13,6,1869,34. Wahlkreis Turbenthal,,
17706_EINSITZ_1,17706,Wolf_Johannes___,Grosser Rat,20,3,1838,9,9,1839,33. Wahlkreis Turbenthal,,
17706_EINSITZ_3,17706,Wolf_Johannes___,Grosser Rat,19,9,1839,17,5,1842,33. Wahlkreis Turbenthal,,
17707_EINSITZ_1,17707,Füssli_Wilhelm_1803_07_11,Grosser Rat,27,6,1832,15,2,1838,Grosser Rat (Kooptation),"StAZH MM 24.11 KRP 1832/0246 (Wahl)
StAZH MM 24.11 KRP 1832/0250 (Beeidigung)",Nachfolger von Pestalozzi, Conrad
17708_EINSITZ_2,17708,Bühl_Diethelm_1845_12_09,Kantonsrat,15,5,1893,22,1,1896,03.  Wahlkreis  Aussersihl,StAZH MM 24.43 KRP 1896/0027 (Nachruf),Kein Nachfolger!
17708_EINSITZ_1,17708,Bühl_Diethelm_1845_12_09,Kantonsrat,20,11,1882,14,5,1893,02. Wahlkreis Wiedikon,,
17709_EINSITZ_1,17709,Schnorf_Karl_1849_08_12,Kantonsrat,4,5,1896,20,6,1899,17.  Wahlkreis  Männedorf,StAZH MM 3.13 RRB 1899/1324 (Planung Beisetzung nach Hinschied),Abgelöst von Kunz, Gottfried.
17710_EINSITZ_2,17710,Näf_Johann_Rudolf___,Grosser Rat,31,5,1854,15,7,1863,29. Wahlkreis Pfäffikon-Hittnau,StAZH MM 2.161 RRB 1863/1621 (Hinschied, Mitteilung),
17710_EINSITZ_1,17710,Näf_Johann_Rudolf___,Grosser Rat,19,9,1839,21,5,1846,29. Wahlkreis Pfäffikon-Hittnau,,Abgelöst von Hasler, Eduard
17711_EINSITZ_2,17711,Hess_David_1770_11_29,Grosser Rat,28,6,1815,27,11,1830,Grosser Rat (Kooptation),"StAZH MM 24.4 KRP 1815/0031 (Wahl)
",
17711_EINSITZ_1,17711,Hess_David_1770_11_29,Grosser Rat,23,4,1803,1,6,1815,Zünfte und Los,"StAZH MM 24.4 KRP 1815/0018 (Auslosung Ratserneuerung)
",
17712_EINSITZ_2,17712,Hess_Paulus_1770_05_27,Grosser Rat,13,12,1815,23,11,1830,Grosser Rat (Kooptation),"StAZH MM 24.4 KRP 1815/0045 (Auslosung)
StAZH MM 24.4 KRP 1815/0059 (Wahl)",
17712_EINSITZ_1,17712,Hess_Paulus_1770_05_27,Grosser Rat,23,4,1803,11,12,1814,Zünfte und Los,,
17713_EINSITZ_1,17713,Hess_Johann_Rudolf_1773_03_22,Grosser Rat,23,4,1803,27,11,1830,Zunft Schmiden,,
17714_EINSITZ_1,17714,Hess_Rudolf_1827__,Grosser Rat,28,5,1866,13,6,1869,Grosser Rat (Kooptation),,
17715_EINSITZ_2,17715,Quinter_Theo_1928__,Kantonsrat,6,5,1991,7,5,1995,7. Wahlkreis (Dietikon),,
17715_EINSITZ_1,17715,Quinter_Theo_1928__,Kantonsrat,30,4,1979,5,5,1991,7. Wahlkreis (Limmattal),,
17720_EINSITZ_1,17720,Oberholzer_Ferdinand_1837_05_13,Kantonsrat,26,5,1873,22,5,1881,24. Wahlkreis Wald,StAZH MM 24.36 KRP 1873/0141 (Amtsgelübde),Nachfolger von Hürlimann, Heinrich
17723_EINSITZ_2,17723,Baumann_Heinrich___,Grosser Rat,24,5,1850,30,5,1858,06. Wahlkreis Neumünster,,
17723_EINSITZ_1,17723,Baumann_Heinrich___,Grosser Rat,19,9,1839,21,5,1846,06. Wahlkreis Neumünster,,
17724_EINSITZ_1,17724,Oberholzer_Jakob_1814_02_01,Grosser Rat,26,5,1862,13,6,1869,24. Wahlkreis Wald,,
17725_EINSITZ_1,17725,Oberholzer-Baumgartner_Ferdinand_1872__,Kantonsrat,23,7,1917,23,1,1922,10. Wahlkreis (Hinwil),,Abgelöst von Kunz, Emanuel
17726_EINSITZ_1,17726,Hess_Kurt_1910__,Kantonsrat,28,4,1952,19,12,1960,14. Wahlkreis (Winterthur Stadt),StAZH MM 24.65 KRP 1952/047/0346 (Amtsgelübde, 12.05.1952),"Nachfolger von Bühler Robert
Abgelöst von Biedermann Jakob"
17727_EINSITZ_1,17727,Hess_Walter_1918_07_26,Kantonsrat,8,5,1967,12,11,1979,9. Wahlkreis (Horgen),NZZ 19.11.1979 (Zum Rücktritt),"Abgelöst von Spoerry, Vreni.
Setzte sich im Parlament v.a. für die Gesundheitspolitik ein. 
Präsidium der Kommission zur Vorlage über die Anpassung des kantonalen Gesundheitsgesetzes
Präsidium der Kommission zur Erweiterung des Zürcher Stadtspitals Waid."
17730_EINSITZ_1,17730,Hess_Heinrich_1830__,Kantonsrat,9,6,1884,22,5,1887,24. Wahlkreis Wald,,
17731_EINSITZ_1,17731,Baumann-Baumann_Heinrich_1829_04_29,Kantonsrat,15,5,1893,24,5,1914,15.  Wahlkreis  Thalwil,"StAZH MM 24.48 KRP 1908/001/0002 (Alterspräsident)
StAZH MM 24.49 KRP 1911/001/0002 (Alterspräsident)","1908 Eröffnungsrede bei der konstituierenden Sitzung als Alterspräsident
1911 Eröffnungsrede als Alterspräsident "
17732_EINSITZ_1,17732,Baumann_Hans_Jakob_1746_09_11,Grosser Rat,19,12,1809,1,6,1815,Zünfte und Los,"StAZH MM 24.3 KRP 1809/0012 (Wahl)
StAZH MM 24.3 KRP 1809/0039 (Beeidigung)
StAZH MM 24.4 KRP 1815/0015 (Entlassung, Verdankung)",Nachfolger von Kölla, Hans Jakob
17733_EINSITZ_1,17733,Studer_Heinrich_1815_09_27,Grosser Rat,10,10,1864,13,6,1869,13. Wahlkreis Thalwil,StAZH MM 24.33 KRP 1864/0079 (Wahlanerkennung),Nachfolger von Schwarzenbach, Heinrich
17733_EINSITZ_3,17733,Studer_Heinrich_1815_09_27,Kantonsrat,14,6,1869,26,5,1890,13. Wahlkreis Thalwil,,
17733_EINSITZ_2,17733,Studer_Heinrich_1815_09_27,Regierungsrat,14,7,1866,2,4,1869,Grosser Rat,Stefan G. Schmid, Die Zürcher Kantonsregierung seit 1803, Zürich 2003 (https://rr.zh.ch/dam/regierungsrat/rat/pdf/rr_seit_1803/s_neu/studer_heinrich.pdf.spooler.download.1289552113902.pdf/studer_heinrich.pdf),
17734_EINSITZ_1,17734,Abegg_Johannes_1758_05_31,Grosser Rat,18,12,1817,7,2,1821,Zunft Gerwe,"StAZH MM 24.5 KRP 1817/0043 (Beeidigung)
StAZH MM 1.75 RRB 1821/0117 (Hinschied)
StAZH MM 24.5 KRP 1821/0003 (Hinschied)","Nachfolger von Ulrich, Hans Caspar
Abgelöst von Schulthess, Hans Conrad"
17738_EINSITZ_2,17738,Bodmer_Hans_Rudolf___,Grosser Rat,22,5,1846,23,5,1850,18. Wahlkreis Grüningen,,
17738_EINSITZ_1,17738,Bodmer_Hans_Rudolf___,Grosser Rat,20,3,1838,9,9,1839,18. Wahlkreis Grüningen,,
17739_EINSITZ_1,17739,Bürkli_Johannes_1783_11_15,Grosser Rat,19,2,1829,27,11,1830,Zunft Widder,StAZH MM 24.6 KRP 1829/0001 (Wahlanerkennung, Beeidigung),Nachfolger von Finsler, Hans Conrad
17740_EINSITZ_1,17740,Bürkli_Hans_Georg_1763_08_07,Grosser Rat,23,4,1803,11,11,1811,Zünfte und Los,StAZH MM 1.39 RRB 1811/1344 (Hinschied),Abgelöst von Tobler, Heinrich
17741_EINSITZ_1,17741,Cramer_Jakob_Heinrich_1798_07_25,Grosser Rat,19,9,1839,21,5,1846,25. Wahlkreis Egg,,
17742_EINSITZ_1,17742,Mousson_Georg_1833__,Kantonsrat,14,6,1869,16,6,1872,01. Wahlkreis Zürich,,
17743_EINSITZ_1,17743,Ott_Hans_Conrad_1775_08_17,Grosser Rat,15,12,1834,15,2,1838,Zunft Schiffleuten,StAZH MM 24.15 KRP 1834/0170 (Wahlanerkennung),
17744_EINSITZ_1,17744,Obrist-Kienast_Johann___,Kantonsrat,14,6,1869,17,11,1873,13. Wahlkreis Thalwil,StAZH MM 24.36 KRP 1873/0230 (Austritt),Abgelöst von Kölliker-Studer, Karl
17747_EINSITZ_1,17747,Spöndli_Sigmund_1780_11_26,Grosser Rat,24,6,1814,15,2,1838,Zunft Gerwe,StAZH MM 24.3 KRP 1814/0014 (Wahlanerkennung),
17747_EINSITZ_2,17747,Spöndli_Sigmund_1780_11_26,Kleiner Rat,18,12,1827,19,3,1832,Grosser Rat,"StAZH MM 24.6 KRP 1827/0031 (Wahl)
StAZH MM 24.10 KRP 1832/0053 (Austritt)
Stefan G. Schmid, Die Zürcher Kantonsregierung seit 1803, Zürich 2003 (https://rr.zh.ch/dam/regierungsrat/rat/pdf/rr_seit_1803/s_neu/spoendli_sigmund.pdf.spooler.download.1290594254422.pdf/spoendli_sigmund.pdf)",
17747_EINSITZ_6,17747,Spöndli_Sigmund_1780_11_26,Grosser Rat,18,5,1842,10,11,1845,31. Wahlkreis Wildberg-Wyla,,Abgelöst von Spöndli, Joh. Heinrich
17747_EINSITZ_3,17747,Spöndli_Sigmund_1780_11_26,Grosser Rat,20,3,1838,9,9,1839,01. Wahlkreis Zürich,,
17747_EINSITZ_5,17747,Spöndli_Sigmund_1780_11_26,Grosser Rat,19,9,1839,17,5,1842,14. Wahlkreis Stäfa,,
17747_EINSITZ_4,17747,Spöndli_Sigmund_1780_11_26,Regierungsrat,1,10,1839,10,11,1845,Kanton Zürich,StAZH MM 24.21 KRP 1839/0154 (Beeidigung),
17749_EINSITZ_1,17749,Hirzel_Heinrich_1773_12_14,Grosser Rat,23,4,1803,15,2,1838,Zunft Schneidern,,
17750_EINSITZ_1,17750,Hirzel_Hans_Caspar_1792_01_16,Grosser Rat,20,12,1826,27,11,1830,Grosser Rat (Kooptation),"StAZH MM 24.6 KRP 1826/0024 (Wahl)
StAZH MM 24.6 KRP 1826/0026 (Beeidigung)",
17750_EINSITZ_2,17750,Hirzel_Hans_Caspar_1792_01_16,Grosser Rat,18,12,1830,15,2,1838,Zunft Schmiden,,
17750_EINSITZ_5,17750,Hirzel_Hans_Caspar_1792_01_16,Grosser Rat,20,3,1838,9,9,1839,06. Wahlkreis Neumünster,,
17750_EINSITZ_4,17750,Hirzel_Hans_Caspar_1792_01_16,Regierungsrat,3,4,1835,17,10,1840,Grosser Rat,"StAZH MM 24.16 KRP 1835/0054 (Wahl)
StAZH MM 24.16 KRP 1835/0081 (Beeidigung)",
17750_EINSITZ_3,17750,Hirzel_Hans_Caspar_1792_01_16,Regierungsrat,28,3,1831,13,3,1832,Grosser Rat,"StAZH MM 24.7 KRP 1831/0058 (Wahl)
StAZH MM 24.7 KRP 1831/0068 (Beeidigung)Stefan G. Schmid, Die Zürcher Kantonsregierung seit 1803, Zürich 2003
StAZH MM 2.6 RRB 1832/0422 (Austritt)",
17751_EINSITZ_1,17751,Ganz_Andreas_1925_08_05,Kantonsrat,26,4,1982,7,5,1995,9. Wahlkreis (Horgen),Prot. KR 1979-1983, S. 9413 (Amtsgelübde, 26.04.1982),"Nachfolger von Suter, Hans.
Präsident der Kommission zur Trennung von Staat und Kirche"
17752_EINSITZ_1,17752,Zurfluh_Fraefel_Christina_1962__,Kantonsrat,3,9,2018,,,,9. Wahlkreis (Horgen),Prot. KR 2015-2019, S. 10962.,Nachfolgerin von Trachsel, Jürg 
17753_EINSITZ_1,17753,Leuenberger_Susanne_1963_05_16,Kantonsrat,18,5,2015,31,8,2018,8. Wahlkreis (Affoltern),Prot. KR 2015-2019, S. 11022 (Rücktrittsgesuch),Abgelöst von Finsler, Hans
17758_EINSITZ_1,17758,Weber_Theresia_1959_09_06,Kantonsrat,15,11,1999,15,10,2018,10. Wahlkreis (Meilen),Prot. KR 2015-2019, S. 11022 (Rücktrittsgesuch),Abgelöst von Ledergerber, Domenik
17762_EINSITZ_1,17762,Amberg_Hans_1900__,Kantonsrat,12,3,1928,28,1,1935,8. Wahlkreis (Horgen),StAZH MM 24.56 KRP 1928/069/0530 (Amtsgelübde, 12.03.1928),"Nachfolger von Kessler, Ernst.
Abgelöst von Moser, Ernst"
17764_EINSITZ_1,17764,Preisig_Peter_1952_09_23,Kantonsrat,21,5,2007,21,12,2018,11. Wahlkreis (Hinwil),Prot. KR 2015-2019, S. 11022,Abgelöst von Brändli, Roland
17768_EINSITZ_1,17768,Berger_Antoine_1953_12_01,Kantonsrat,21,5,2007,8,5,2011,9. Wahlkreis (Horgen),,
17768_EINSITZ_2,17768,Berger_Antoine_1953_12_01,Kantonsrat,14,4,2014,21,12,2018,9. Wahlkreis (Horgen),,Abgelöst von Müller, Fabbian
17770_EINSITZ_1,17770,Stüssi_Beatrix_1960__,Kantonsrat,10,12,2018,,,,18. Wahlkreis (Dielsdorf),Protokoll Kantonsrat, 2015-2019, 186. Sitzung.,Nachfolgerin von Frei, Daniel
17776_EINSITZ_2,17776,Escher_(v._Glas)_Alfred_1819_02_20,Grosser Rat,26,5,1862,13,6,1869,02. Wahlkreis Wiedikon,,
17776_EINSITZ_1,17776,Escher_(v._Glas)_Alfred_1819_02_20,Grosser Rat,24,9,1844,25,5,1862,35. Wahlkreis Elgg,StAZH MM 24.27 KRP 1844/0067 (Beeidigung),Nachfolger von Kübler, Heinrich
17776_EINSITZ_3,17776,Escher_(v._Glas)_Alfred_1819_02_20,Kantonsrat,14,6,1869,5,12,1882,02. Wahlkreis Wiedikon,,
17777_EINSITZ_2,17777,Usteri_Paulus_1768_02_14,Grosser Rat,23,4,1803,23,6,1814,Zünfte und Los,,
17777_EINSITZ_1,17777,Usteri_Paulus_1768_02_14,Kleiner Rat,23,4,1803,9,4,1831,Grosser Rat,"Stefan G. Schmid, Die Zürcher Kantonsregierung seit 1803, Zürich 2003 (https://rr.zh.ch/dam/regierungsrat/rat/pdf/rr_seit_1803/t-v/usteri_paulus.pdf.spooler.download.1288969911356.pdf/usteri_paulus.pdf)
StAZH MM 24.7 KRP 1831/0084 (Hinschied)",
17777_EINSITZ_3,17777,Usteri_Paulus_1768_02_14,Grosser Rat,24,6,1814,27,11,1830,Grosser Rat (Kooptation),StAZH MM 24.7 KRP 1831/0084 (Hinschied),Musste 1814 als Mitglied des Kleinen Rats nicht der Wahl durch den Rat stellen.
17777_EINSITZ_4,17777,Usteri_Paulus_1768_02_14,Grosser Rat,18,12,1830,9,4,1831,Zunft Waag,StAZH MM 1.112 RRB 1830/1041 (Wahl),
17778_EINSITZ_1,17778,Knecht_Esther___,Kantonsrat,9,12,1991,10,1,1994,8. Wahlkreis (Affoltern),Prot. KR 1991-1995, S. 1797 (Amtsgelübde, 09.12.1991),Nachfolgerin von Steiger, Hans. Abgelöst von Spillmann, Charles, Dr.
17779_EINSITZ_2,17779,Stocker_Bernhard_1807__,Grosser Rat,19,9,1839,17,5,1842,02. Wahlkreis Wiedikon,,
17779_EINSITZ_1,17779,Stocker_Bernhard_1807__,Grosser Rat,20,3,1838,9,9,1839,02. Wahlkreis Wiedikon,,
