ID_BUERGERORT_NEW,ID_PERSON_NEW,ID_PERSON,ORT,DATUM_VON_TAG,DATUM_VON_MONAT,DATUM_VON_JAHR,DATUM_BIS_TAG,DATUM_BIS_MONAT,DATUM_BIS_JAHR
2742_BUERGERORT_1,2742,Spinner_Heinrich_1886__,,,,,,,
2744_BUERGERORT_1,2744,Studer_Jean_1875__,,,,,,,
2749_BUERGERORT_1,2749,Meyerhofer_Eduard_1885__,,,,,,,
2757_BUERGERORT_1,2757,Felber_Ernst_1889__,,,,,,,
2759_BUERGERORT_1,2759,Wipf_Erhard_1873__,,,,,,,
2761_BUERGERORT_1,2761,Hauser_Emil_1862__,,,,,,,
2764_BUERGERORT_1,2764,Zwald_Hans_1869__,,,,,,,
2765_BUERGERORT_1,2765,Schweizer_Karl_1881__,,,,,,,
2769_BUERGERORT_1,2769,Schwarzenbach_Fritz_1864__,,,,,,,
2772_BUERGERORT_1,2772,Kessler_Ernst_1883__,,,,,,,
2778_BUERGERORT_1,2778,Broch_Josef_1890__,,,,,,,
2779_BUERGERORT_1,2779,Vollrath_Otto_1884__,,,,,,,
2784_BUERGERORT_1,2784,Baumgartner_Leo_1889__,,,,,,,
2790_BUERGERORT_1,2790,Näf_Rudolf_1859__,,,,,,,
2832_BUERGERORT_1,2832,Kägi_Wilhelm_1866__,,,,,,,
2835_BUERGERORT_1,2835,Furrer_Johannes_1879__,,,,,,,
2851_BUERGERORT_1,2851,Müller_Heinrich_1911_09_30,Glarus,30,9,1911,2,12,2000
2876_BUERGERORT_1,2876,Steiger_Hans_1944_06_25,Horgen,25,6,1944,,,
2881_BUERGERORT_1,2881,Tanner_Fritz_1923_06_20,Maienfeld,20,6,1923,18,12,1996
2881_BUERGERORT_2,2881,Tanner_Fritz_1923_06_20,Dübendorf,,,,,,
2897_BUERGERORT_1,2897,Gubelmann_Richard_1929_04_24,,,,,,,
2908_BUERGERORT_1,2908,Freitag_Emil_1883__,,,,,,,
2909_BUERGERORT_1,2909,Loepfe_Ernst_1896__,,,,,,,
2911_BUERGERORT_1,2911,Brunner_Ferdinand_1893__,,,,,,,
2912_BUERGERORT_1,2912,Schätti_Albert_1905__,,,,,,,
2915_BUERGERORT_1,2915,Pflüger_Hans_1877__,,,,,,,
2928_BUERGERORT_1,2928,Näf-Müller_Adolf_1875__,,,,,,,
2937_BUERGERORT_1,2937,Buser_Hans___,,,,,,,
2940_BUERGERORT_1,2940,Schwarz-Erb_Heinrich___,,,,,,,
2946_BUERGERORT_1,2946,Büeler_Heinrich_1875__,,,,,,,
2954_BUERGERORT_1,2954,Schmid_Werner_1898_11_06,Illnau-Effretikon,6,10,1898,29,4,1981
2964_BUERGERORT_1,2964,Meier_Irène_1962__,,,,,,,
2968_BUERGERORT_1,2968,Troesch-Schnyder_Franziska_1946__,,,,,,,
2971_BUERGERORT_1,2971,Frischknecht_Ernst_1939__,,,,,,,
2977_BUERGERORT_1,2977,Wietlisbach_Paul_1944__,,,,,,,
2981_BUERGERORT_1,2981,Cahannes_Franz_1951__,,,,,,,
2982_BUERGERORT_1,2982,Styger_Laurenz_1944_06_25,,,,,,,
2983_BUERGERORT_1,2983,Gattiker_Caspar-Vital_1945__,,,,,,,
2989_BUERGERORT_1,2989,Chanson_Robert_1950__,,,,,,,
2991_BUERGERORT_1,2991,Bapst-Herzog_Regina_1953__,,,,,,,
2994_BUERGERORT_1,2994,Gerber-Weeber_Doris_1945__,,,,,,,
2996_BUERGERORT_1,2996,Aisslinger_Peter_1951__,,,,,,,
3007_BUERGERORT_1,3007,Grau_Peter_1942__,,,,,,,
3008_BUERGERORT_1,3008,Guler_Anna_1947__,,,,,,,
3011_BUERGERORT_1,3011,Bretscher_Christian_1963__,,,,,,,
3014_BUERGERORT_1,3014,Weiss_Karl_1936__,,,,,,,
3028_BUERGERORT_1,3028,Bösel_Bruno_1960__,,,,,,,
3029_BUERGERORT_1,3029,Welti_Ulrich_1937__,,,,,,,
3035_BUERGERORT_1,3035,Amstutz_Hanspeter_1947__,,,,,,,
3037_BUERGERORT_1,3037,Kuhn_Bruno_1947__,,,,,,,
3040_BUERGERORT_1,3040,Germann_Willy_1947__,,,,,,,
3044_BUERGERORT_1,3044,Müller_Felix_1957__,,,,,,,
3046_BUERGERORT_1,3046,Sigg_Hans_1952__,,,,,,,
3048_BUERGERORT_1,3048,Wohlwend_Ernst_1947_01_14,,,,,,,
3050_BUERGERORT_1,3050,Eisenlohr_Markus_1959__,,,,,,,
3051_BUERGERORT_1,3051,Gehrig_Leo_1946__,,,,,,,
3053_BUERGERORT_1,3053,Müller_Werner_1927__,,,,,,,
3055_BUERGERORT_1,3055,Schmid_Hansjörg_1947__,,,,,,,
3056_BUERGERORT_1,3056,Hunziker_Erhard_1934__,,,,,,,
3060_BUERGERORT_1,3060,Weilenmann_Edwin_1929__,,,,,,,
3064_BUERGERORT_1,3064,Stucki_Richard_1938__,,,,,,,
3081_BUERGERORT_1,3081,Metz_Hans-Rudolf_1951__,,,,,,,
3092_BUERGERORT_1,3092,Schiesser_Gabriel_1863__,,,,,,,
3093_BUERGERORT_1,3093,Hefti-Meier_Heinrich_1870__,,,,,,,
3103_BUERGERORT_1,3103,Kindlimann_Fritz_1868__,,,,,,,
3107_BUERGERORT_1,3107,Larcher_Josef_1884__,,,,,,,
3108_BUERGERORT_1,3108,Schwäble_Josef_1869__,,,,,,,
3113_BUERGERORT_1,3113,Löhrer_Alfred_1943__,,,,,,,
3115_BUERGERORT_1,3115,Hornung_Diana_1952__,,,,,,,
3116_BUERGERORT_1,3116,Renz_Hugo_1943__,,,,,,,
3118_BUERGERORT_1,3118,Honegger_Andreas_1948__,,,,,,,
3119_BUERGERORT_1,3119,Schloeth_Daniel_1965__,,,,,,,
3121_BUERGERORT_1,3121,Frey-Wettstein_Franziska_1938__,,,,,,,
3133_BUERGERORT_1,3133,Meili-Bernet_Marianne_1942__,,,,,,,
3137_BUERGERORT_1,3137,Longoni-Portmann_Elisabeth_1924__,,,,,,,
3140_BUERGERORT_1,3140,Grob_Heinrich_1941__,,,,,,,
3158_BUERGERORT_1,3158,Schwarzenbach_Albert_1936__,,,,,,,
3160_BUERGERORT_1,3160,Hug_Paul_1927__,,,,,,,
3164_BUERGERORT_1,3164,Meyer_Jean_1923__,,,,,,,
3178_BUERGERORT_1,3178,Ivic-von_Rechenberg_Heidi_1946__,,,,,,,
3182_BUERGERORT_1,3182,Derrer_Gustav_1939__,,,,,,,
3186_BUERGERORT_1,3186,Oehrli_Robert_1913__,,,,,,,
3187_BUERGERORT_1,3187,Meyer_Jakob_1913__,,,,,,,
3189_BUERGERORT_1,3189,Haltinner_Alfred_1916__,,,,,,,
3196_BUERGERORT_2,3196,Ribi-Raschle_Martha_1915_11_28,Zürich,,,,,,
3196_BUERGERORT_1,3196,Ribi-Raschle_Martha_1915_11_28,Ermatingen,,,,,,
3199_BUERGERORT_1,3199,Bussmann_Walter_1911__,,,,,,,
3209_BUERGERORT_1,3209,Rueb_Franz_1933__,,,,,,,
3214_BUERGERORT_1,3214,Frei_Hans_1925__,,,,,,,
3235_BUERGERORT_2,3235,Meyer_Robert_1905_03_24,Zürich,,,,,,
3235_BUERGERORT_1,3235,Meyer_Robert_1905_03_24,Rüdlingen,,,,,,
3245_BUERGERORT_1,3245,Egli_Heinrich_1903__,,,,,,,
3246_BUERGERORT_1,3246,Kupper_Karl_1902__,,,,,,,
3248_BUERGERORT_1,3248,Mettler_Walter_1914__,,,,,,,
3257_BUERGERORT_1,3257,Egli_Ernst_1911__,,,,,,,
3259_BUERGERORT_1,3259,Medici_Primo_1906__,,,,,,,
3264_BUERGERORT_1,3264,Schraner_Leo_1904__,,,,,,,
3272_BUERGERORT_1,3272,Siegrist_Hermann_1914__,,,,,,,
3273_BUERGERORT_1,3273,Schneider_Alfred_1900__,,,,,,,
3278_BUERGERORT_1,3278,Kunz_Heinrich_1902__,,,,,,,
3286_BUERGERORT_1,3286,Hürlimann_Werner_1907__,,,,,,,
3287_BUERGERORT_1,3287,Baur_Jakob_1890__,,,,,,,
3289_BUERGERORT_1,3289,Peter_Robert_1889__,,,,,,,
3308_BUERGERORT_1,3308,Kübler_Rudolf_1897__,,,,,,,
3324_BUERGERORT_1,3324,Sessler_Konrad_1906__,,,,,,,
3333_BUERGERORT_1,3333,Hunziker_Fritz_1886__,,,,,,,
3339_BUERGERORT_1,3339,Gossweiler_Albert_1888__,,,,,,,
3343_BUERGERORT_1,3343,Meier_Rudolf_1907__,,,,,,,
3354_BUERGERORT_1,3354,Müller_Jakob_1910__,,,,,,,
3356_BUERGERORT_1,3356,Vollenweider_Jakob_1893__,,,,,,,
3370_BUERGERORT_1,3370,Brunner_Otto_1896_10_21,,,,,,,
3399_BUERGERORT_1,3399,Landis_Paul_1872__,,,,,,,
3409_BUERGERORT_1,3409,Zimmermann_Josef_1897__,,,,,,,
3421_BUERGERORT_1,3421,Näf_Gottlieb_1890__,,,,,,,
3422_BUERGERORT_1,3422,Vogel_Emil___,,,,,,,
3424_BUERGERORT_1,3424,Schläpfer_Hans_1893_06_30,Zürich,,,,14,12,1985
3424_BUERGERORT_2,3424,Schläpfer_Hans_1893_06_30,Speicher,,,,14,12,1985
3425_BUERGERORT_1,3425,Hauser_Karl_1905__,,,,,,,
3438_BUERGERORT_1,3438,Casserini_Karl_1902__,,,,,,,
3442_BUERGERORT_1,3442,Fischer_Jean_1876__,,,,,,,
3443_BUERGERORT_1,3443,Gebert_Gottlieb_1902__,,,,,,,
3453_BUERGERORT_1,3453,Oeschger_Fridolin_1894__,,,,,,,
3462_BUERGERORT_1,3462,Aeppli_Emil_1878__,,,,,,,
3463_BUERGERORT_1,3463,Frei_Gottfried_1881__,,,,,,,
3464_BUERGERORT_1,3464,Keusch_Friedrich_1884__,,,,,,,
3471_BUERGERORT_1,3471,Küng_Gottlieb_1880__,,,,,,,
3474_BUERGERORT_1,3474,Bürchler_Albert_1868__,,,,,,,
3480_BUERGERORT_1,3480,Wäspe_Emil_1883__,,,,,,,
3481_BUERGERORT_1,3481,Hafner_Robert_1890__,,,,,,,
3482_BUERGERORT_1,3482,Bergmann_Hektor_1876__,,,,,,,
3487_BUERGERORT_1,3487,Sorg_Max_1891__,,,,,,,
3489_BUERGERORT_1,3489,Kunz_Heinrich_1879__,,,,,,,
3491_BUERGERORT_1,3491,Kull_Werner_1894__,,,,,,,
3494_BUERGERORT_1,3494,Bär-Huber_Heinrich_1872__,,,,,,,
3498_BUERGERORT_1,3498,Pfister_Hans_1862__,,,,,,,
3499_BUERGERORT_1,3499,Rüegg_Julius_1862__,,,,,,,
3503_BUERGERORT_1,3503,Forrer_Jules_1883__,,,,,,,
3504_BUERGERORT_1,3504,Schlittler_Ernst_1894__,,,,,,,
3506_BUERGERORT_1,3506,Spöhel_Christian_1869__,,,,,,,
3508_BUERGERORT_1,3508,Brupbacher_Albert_1866__,,,,,,,
3509_BUERGERORT_1,3509,Trüb_Wilhelm_1873__,,,,,,,
3512_BUERGERORT_1,3512,Müller_Heinz_1896__,,,,,,,
3513_BUERGERORT_1,3513,Schwarber_Hans_1877__,,,,,,,
3520_BUERGERORT_1,3520,Käser_Ernst_1879__,,,,,,,
3524_BUERGERORT_1,3524,Bosshard_Heinrich_1868__,,,,,,,
3528_BUERGERORT_1,3528,Thee_Max_1900__,,,,,,,
3530_BUERGERORT_1,3530,Kägi_Emil_1885__,,,,,,,
3531_BUERGERORT_1,3531,Spörri_Heinrich_1878__,,,,,,,
3540_BUERGERORT_1,3540,Kessler_Jakob_1874__,,,,,,,
3554_BUERGERORT_1,3554,Steinemann_Ernst_1887__,,,,,,,
3569_BUERGERORT_1,3569,Kern_Heinrich___,,,,,,,
3570_BUERGERORT_1,3570,Schweizer_Armin_1884__,,,,,,,
3595_BUERGERORT_1,3595,Sennhauser_Robert_1871__,,,,,,,
3615_BUERGERORT_1,3615,Frey_Jakob_1869__,,,,,,,
3655_BUERGERORT_1,3655,Müller_Rudolf_1871__,,,,,,,
3694_BUERGERORT_1,3694,Kuhn_Adolf_1886__,,,,,,,
3744_BUERGERORT_1,3744,Häberling_Albert_1878__,,,,,,,
3749_BUERGERORT_1,3749,Zahner_Jean_1891__,,,,,,,
3757_BUERGERORT_1,3757,Honegger_Heinrich_1862__,,,,,,,
3758_BUERGERORT_1,3758,Walder_Albert_1883__,,,,,,,
3766_BUERGERORT_1,3766,Schoch_Jakob_1873__,,,,,,,
3768_BUERGERORT_1,3768,Läuchli_Karl_1881__,,,,,,,
3771_BUERGERORT_1,3771,Kunz_Julius_1885__,,,,,,,
3772_BUERGERORT_1,3772,Ulrich_Alfred_1894__,,,,,,,
3779_BUERGERORT_1,3779,Stiefel_Ernst_1887_01_17,Uster,17,1,1887,26,5,1947
3792_BUERGERORT_1,3792,Rutishauser_Fritz_1880__,,,,,,,
3794_BUERGERORT_1,3794,Fausch_Jakob_1884__,,,,,,,
3826_BUERGERORT_1,3826,Lüssi_Hermann_1865__,,,,,,,
3832_BUERGERORT_1,3832,Guggenbühl_Robert___,,,,,,,
3834_BUERGERORT_1,3834,Schwalm_Eugen_1880__,,,,,,,
3838_BUERGERORT_1,3838,Farner_Hans_1937__,,,,,,,
3853_BUERGERORT_1,3853,Funk_Adolf_1863__,,,,,,,
3854_BUERGERORT_1,3854,Schlatter_Robert_1860__,,,,,,,
3855_BUERGERORT_1,3855,Beereuter_Johannes_1868__,,,,,,,
3856_BUERGERORT_1,3856,Volkart_Albert_1871__,,,,,,,
3858_BUERGERORT_1,3858,Weber_Rudolf_1853__,,,,,,,
3872_BUERGERORT_1,3872,Brunner_Heinrich_1862__,,,,,,,
3874_BUERGERORT_1,3874,Girsberger_Konrad_1863__,,,,,,,
3877_BUERGERORT_1,3877,Meier_Anton_1882__,,,,,,,
3880_BUERGERORT_1,3880,Schneider_Albert_1876__,,,,,,,
3881_BUERGERORT_1,3881,Rüttimann_August_1875__,,,,,,,
3882_BUERGERORT_1,3882,Gerteis_Heinrich_1895__,,,,,,,
3885_BUERGERORT_1,3885,Lienhard_Johannes_1879__,,,,,,,
3889_BUERGERORT_1,3889,Dübendorfer_Alfred_1876__,,,,,,,
3893_BUERGERORT_1,3893,Oehninger_Jakob_1871_01_27,Adlikon,27,1,1871,2,1,1954
3901_BUERGERORT_1,3901,Hartmann_Fridolin_1860__,,,,,,,
3902_BUERGERORT_1,3902,Brandenberger_Jakob_1874__,,,,,,,
3905_BUERGERORT_1,3905,Wiesmann_Jakob_1884__,,,,,,,
3906_BUERGERORT_1,3906,Stotz_August_1880__,,,,,,,
3908_BUERGERORT_1,3908,Berger_Wilhelm_1879__,,,,,,,
3909_BUERGERORT_1,3909,Erb_Konrad_1872__,,,,,,,
3923_BUERGERORT_1,3923,Koblet_Heinrich_1867__,,,,,,,
3934_BUERGERORT_1,3934,Hotz-Morf_Hermann_1864__,,,,,,,
3935_BUERGERORT_1,3935,Meier-Schaufelberger_Jakob_1855__,Uster,,,1855,29,4,1919
3937_BUERGERORT_1,3937,Stähely_Hans_1868__,,,,,,,
3941_BUERGERORT_1,3941,Kaufmann_Joseph_1884_05_29,Mümliswil-Ramiswil,29,5,1884,,,
3941_BUERGERORT_2,3941,Kaufmann_Joseph_1884_05_29,Zürich,,,1928,,,
3944_BUERGERORT_1,3944,Bachofen_Heinrich_1863__,,,,,,,
3945_BUERGERORT_1,3945,Kappeler_Heinrich_1863__,,,,,,,
3947_BUERGERORT_1,3947,Stäger_Alfred_1873__,,,,,,,
3965_BUERGERORT_1,3965,Albert_Emil_1884__,,,,,,,
3974_BUERGERORT_1,3974,Waldvogel_Gustav_Hermann_1860__,,,,,,,
3981_BUERGERORT_1,3981,Volkart_Fritz___,,,,,,,
3982_BUERGERORT_1,3982,Baltensberger_Max_1905__,,,,,,,
3985_BUERGERORT_1,3985,Tobler_Alfred_1901__,,,,,,,
4005_BUERGERORT_1,4005,Koch_Josef_1884__,,,,,,,
4007_BUERGERORT_1,4007,Pfister_Wilhelm___,,,,,,,
4008_BUERGERORT_1,4008,Randegger_Jakob_1881__,,,,,,,
4013_BUERGERORT_1,4013,Strässle_Robert_1878_11_29,Zürich,29,10,1878,1,2,1941
4016_BUERGERORT_1,4016,Straub_Jakob___,,,,,,,
4017_BUERGERORT_1,4017,Müller_Jakob_1883__,,,,,,,
4026_BUERGERORT_1,4026,Haab_Adolf___,,,,,,,
4028_BUERGERORT_1,4028,Frei_Ulrich_1870__,,,,,,,
4029_BUERGERORT_1,4029,Wyss_Konrad_1877__,,,,,,,
4044_BUERGERORT_1,4044,Miethlich_Fritz_1905__,,,,,,,
4065_BUERGERORT_1,4065,Frey-Schenkel_Karl_1877__,,,,,,,
4067_BUERGERORT_1,4067,Bühler_Beny_1895__,,,,,,,
4077_BUERGERORT_1,4077,Schellenberg_Ernst_1873__,,,,,,,
4078_BUERGERORT_1,4078,Furrer_Theophil_1869__,,,,,,,
4085_BUERGERORT_1,4085,Caspari_Ernst_1896__,,,,,,,
4096_BUERGERORT_1,4096,Hubler_Hans_Jakob_1890__,,,,,,,
4106_BUERGERORT_1,4106,Hitz_Christian_Albert_1883_06_28,Klosters-Serneus,28,6,1883,30,11,1954
4108_BUERGERORT_1,4108,Mayer_Konrad_1903__,,,,,,,
4113_BUERGERORT_1,4113,Baumann_Edwin_1879__,,,,,,,
4115_BUERGERORT_1,4115,Bernegger_Andreas_1876__,,,,,,,
4128_BUERGERORT_1,4128,Kull_Walter_1920__,,,,,,,
4129_BUERGERORT_1,4129,Weiss_Alfred_1901__,,,,,,,
4131_BUERGERORT_1,4131,Winiger_Arthur_1902__,,,,,,,
4132_BUERGERORT_1,4132,Hofmann_Rudolf_1908__,,,,,,,
4140_BUERGERORT_1,4140,Scherrer_Jakob_1877__,,,,,,,
4146_BUERGERORT_1,4146,Dürsteler_Gotthilf_1882__,,,,,,,
4148_BUERGERORT_1,4148,Wettstein_Alfred_1862__,,,,,,,
4158_BUERGERORT_1,4158,Bötschi_Alfred_1871__,,,,,,,
4178_BUERGERORT_1,4178,Bernhard_Emil_1881__,,,,,,,
4180_BUERGERORT_1,4180,Vogel_Fritz_1884__,,,,,,,
4182_BUERGERORT_1,4182,Kunz_Paul_1892__,,,,,,,
4189_BUERGERORT_1,4189,Fünfschilling_Leonhard_1937__,,,,,,,
4190_BUERGERORT_1,4190,Hurwitz_Emanuel_1935__,,,,,,,
4193_BUERGERORT_1,4193,Lattmann_Hans_1928__,,,,,,,
4194_BUERGERORT_1,4194,Mahrer_René_1929__,,,,,,,
4195_BUERGERORT_1,4195,Marty_Kälin_Barbara_1954_03_28,Schaffhausen,28,3,1954,,,
4197_BUERGERORT_1,4197,Nägeli_Kurt_1926__,,,,,,,
4200_BUERGERORT_1,4200,Stirnemann_Peter_1940__,,,,,,,
4202_BUERGERORT_1,4202,Winkler_Ruedi_1941__,,,,,,,
4228_BUERGERORT_1,4228,Moor_Rudolf_1880__,,,,,,,
4236_BUERGERORT_1,4236,Maurer_Johann_Jakob_1878__,,,,,,,
4242_BUERGERORT_1,4242,Huber_Heinrich_1880__,,,,,,,
4243_BUERGERORT_1,4243,Bucher_Alfred_1891__,,,,,,,
4250_BUERGERORT_1,4250,Kunz_Adolf___,,,,,,,
4251_BUERGERORT_1,4251,Vogel_Karl_1890__,,,,,,,
4253_BUERGERORT_1,4253,Widmer_Konrad_1861__,,,,,,,
4264_BUERGERORT_1,4264,Keller_Albert_1889__,,,,,,,
4266_BUERGERORT_1,4266,Meier-Pfenninger_Albin_1876__,,,,,,,
4275_BUERGERORT_1,4275,Balzer_Christian_1894__,,,,,,,
4279_BUERGERORT_1,4279,Derrer_Karl_1886__,,,,,,,
4284_BUERGERORT_1,4284,Müller-Siegel_Karl_1879__,,,,,,,
4289_BUERGERORT_1,4289,Trachsler_Johann_1873__,,,,,,,
4291_BUERGERORT_1,4291,Stiefel_Heinrich_1893__,,,,,,,
4292_BUERGERORT_1,4292,Hofmann_Fritz_1885__,,,,,,,
4293_BUERGERORT_1,4293,Peter_August_1873_08_03,Pfäffikon,3,8,1873,15,12,1959
4294_BUERGERORT_1,4294,Denzler_Hermann_1868__,,,,,,,
4300_BUERGERORT_1,4300,Hörni_Willy_1890__,,,,,,,
4301_BUERGERORT_1,4301,Schneider_Konrad_1871__,,,,,,,
4302_BUERGERORT_1,4302,Oetiker_Jakob_1887__,,,,,,,
4305_BUERGERORT_1,4305,Moor_Friedrich_1902__,,,,,,,
4307_BUERGERORT_1,4307,Spiess_Otto_1894__,,,,,,,
4311_BUERGERORT_1,4311,Keller_Heinrich_1897__,,,,,,,
4313_BUERGERORT_1,4313,Schönenberger_Rudolf_1895__,,,,,,,
4317_BUERGERORT_1,4317,Gubler_Heinrich_1872__,,,,,,,
4319_BUERGERORT_1,4319,Jud_Hans_1899__,,,,,,,
4320_BUERGERORT_1,4320,Kehrer_Fritz_1890__,,,,,,,
4325_BUERGERORT_1,4325,Hermann_Eugen_1877__,,,,,,,
4328_BUERGERORT_1,4328,Höhn_Ernst_1876__,Wädenswil,,,,,,
4328_BUERGERORT_2,4328,Höhn_Ernst_1876__,Zürich,,,1893,,,
4329_BUERGERORT_1,4329,Bosshard_Paul_1899__,,,,,,,
4330_BUERGERORT_1,4330,Ellenberger_Werner_1897__,,,,,,,
4335_BUERGERORT_1,4335,Rähmi_Jakob_1881__,,,,,,,
4345_BUERGERORT_1,4345,Widmer_Jakob___,,,,,,,
4346_BUERGERORT_1,4346,Tanner_Hans_1886_05_02,Rüfenach,2,5,1886,17,4,1961
4361_BUERGERORT_1,4361,Deuring_Paul_1906__,,,,,,,
4362_BUERGERORT_1,4362,Kunz_Emanuel_1868__,,,,,,,
4364_BUERGERORT_1,4364,Leibacher_Karl___,,,,,,,
4365_BUERGERORT_1,4365,Vogel_Carl_1864__,,,,,,,
4369_BUERGERORT_1,4369,Strehler_Ernst___,,,,,,,
4370_BUERGERORT_1,4370,Maurer-Zangger_Alfred_1890__,,,,,,,
4371_BUERGERORT_1,4371,Stucki_Heinrich_1869__,,,,,,,
4379_BUERGERORT_1,4379,Beer_Johann___,,,,,,,
4388_BUERGERORT_1,4388,Müller_Rudolf_1881__,,,,,,,
4390_BUERGERORT_1,4390,Keller_Rudolf_1880__,,,,,,,
4392_BUERGERORT_1,4392,Gugerli_Ulrich___,,,,,,,
4396_BUERGERORT_1,4396,Conrad_Fritz_1891__,,,,,,,
4399_BUERGERORT_1,4399,Kuhn_Karl_1886__,,,,,,,
4400_BUERGERORT_1,4400,Huber_Walter_1871__,,,,,,,
4401_BUERGERORT_1,4401,Bassler_Richard_1888__,,,,,,,
4404_BUERGERORT_1,4404,Stamm_Alfred_1879__,,,,,,,
4408_BUERGERORT_1,4408,Bölsterli_Ulrich_1870__,,,,,,,
4412_BUERGERORT_1,4412,Güttinger_Heinrich_1869__,,,,,,,
4415_BUERGERORT_1,4415,Siegrist_Hermann_1868__,Bremgarten (AG),,,1868,,,
4419_BUERGERORT_1,4419,Grimm_Edwin_1895__,,,,,,,
4421_BUERGERORT_1,4421,Kuhn_Konrad___,,,,,,,
4422_BUERGERORT_1,4422,Lehmann_Gebhard_1876__,,,,,,,
4426_BUERGERORT_1,4426,Frei_Karl_1888__,,,,,,,
4435_BUERGERORT_1,4435,Strebel_August_1880_06_03,Buttwil,3,6,1880,9,10,1963
4435_BUERGERORT_2,4435,Strebel_August_1880_06_03,Zürich,,,1900,,,
4437_BUERGERORT_1,4437,Zehnder_Alfred_1870__,,,,,,,
4441_BUERGERORT_1,4441,Manz_Paul_1892__,,,,,,,
4442_BUERGERORT_1,4442,Spitzer_Karl_1879_06_07,Zürich,7,6,1879,23,2,1963
4444_BUERGERORT_1,4444,Steiner_Walter_1895__,,,,,,,
4448_BUERGERORT_1,4448,Meyer_Otto_1877__,,,,,,,
4450_BUERGERORT_1,4450,Bachmann_Arthur_1893__,,,,,,,
4451_BUERGERORT_1,4451,Berger_Fritz___,,,,,,,
4454_BUERGERORT_1,4454,Klaus_Wilhelm___,,,,,,,
4460_BUERGERORT_1,4460,Bärtschi_Heinrich_1894__,,,,,,,
4462_BUERGERORT_1,4462,Horand_Fritz_1885__,,,,,,,
4464_BUERGERORT_1,4464,Jucker_Emil_1889__,,,,,,,
4466_BUERGERORT_1,4466,Morf_Heinrich_1890__,,,,,,,
4471_BUERGERORT_1,4471,Lehmann_Josef_1898__,,,,,,,
4472_BUERGERORT_1,4472,Berger_Ernst_1898__,,,,,,,
4478_BUERGERORT_1,4478,Müller-Kern_Heinrich_1872__,,,,,,,
4481_BUERGERORT_1,4481,Kägi_Albert_1889__,,,,,,,
4487_BUERGERORT_1,4487,Akeret_Hermann_1869_09_07,,,,,,,
4489_BUERGERORT_1,4489,Bonnet_Paul_Fernand_Eugène_1884__,Zürich,,,1920,,,
4489_BUERGERORT_2,4489,Bonnet_Paul_Fernand_Eugène_1884__,Renens (VD),,,1884,,,
4495_BUERGERORT_1,4495,Egg_Ernst_1877__,,,,,,,
4496_BUERGERORT_2,4496,Erzinger_Heinrich_1882__,Zürich,,,1924,,,
4496_BUERGERORT_1,4496,Erzinger_Heinrich_1882__,Buchberg,,,1882,,,
4498_BUERGERORT_1,4498,Schöchli_Fritz_1874__,,,,,,,
4499_BUERGERORT_1,4499,Gossweiler_Jakob_1882__,,,,,,,
4507_BUERGERORT_2,4507,Gassmann_Max_1878__,Zürich,,,1922,,,
4507_BUERGERORT_1,4507,Gassmann_Max_1878__,Winterthur,,,1878,,,
4511_BUERGERORT_1,4511,Fricker_Albert_1879__,Zürich,,,1879,,3,1947
4512_BUERGERORT_2,4512,Gäumann_Friedrich_1878__,Zürich,,,1921,,,
4512_BUERGERORT_1,4512,Gäumann_Friedrich_1878__,Häutligen,,,1878,,,
4531_BUERGERORT_1,4531,Krebs_Kurt_1936_05_20,,,,,,,
4540_BUERGERORT_1,4540,Züblin_Hans-Peter_1947__,,,,,,,
4543_BUERGERORT_1,4543,Gerber_Rüegg_Julia_1957__,,,,,,,
4560_BUERGERORT_1,4560,Höhn_Paul_1905__,,,,,,,
4577_BUERGERORT_1,4577,Schweizer_Heinrich_1897__,,,,,,,
4614_BUERGERORT_1,4614,Maag_Hans_1914__,,,,,,,
4616_BUERGERORT_1,4616,Meier_Ernst_1910__,,,,,,,
4620_BUERGERORT_1,4620,Straub_Emil_1911__,,,,,,,
4622_BUERGERORT_1,4622,Zimmermann_Hans_1914__,,,,,,,
4626_BUERGERORT_1,4626,Bretscher_Otto_1911__,,,,,,,
4631_BUERGERORT_1,4631,Frei_Hans_1925_07_21,,,,,,,
4632_BUERGERORT_1,4632,Frei_Walter_1924__,,,,,,,
4633_BUERGERORT_1,4633,Gerber_Max_1922__,,,,,,,
4635_BUERGERORT_1,4635,Glättli_Hans_1908__,,,,,,,
4636_BUERGERORT_1,4636,Haegi_Walter_1924__,,,,,,,
4637_BUERGERORT_1,4637,Hofmann_Albert_1922__,,,,,,,
4641_BUERGERORT_1,4641,Suter_Erich_1927__,,,,,,,
4646_BUERGERORT_1,4646,Iselin_Niklaus___,,,,,,,
4651_BUERGERORT_1,4651,Stäubli_Wilhelm_1871__,,,,,,,
4658_BUERGERORT_1,4658,Kuhn_Heinrich_1881__,,,,,,,
4659_BUERGERORT_1,4659,Schenk_Wilhelm_1878__,,,,,,,
4661_BUERGERORT_1,4661,Hug_Alfred_1877__,,,,,,,
4662_BUERGERORT_1,4662,Moosberger_Karl_1887__,,,,,,,
4668_BUERGERORT_1,4668,Halter_Fritz_1878_05_01,Beinwil am See,1,5,1878,8,11,1943
4676_BUERGERORT_1,4676,Grau_Jakob_1883__,,,,,,,
4678_BUERGERORT_1,4678,Isler_Reinhold_1890__,,,,,,,
