ID_BINDUNG_NEW,ID_PERSON_NEW,ID_PERSON,BINDUNGSKATEGORIE,INSTITUTION,DATUM_VON_TAG,DATUM_VON_MONAT,DATUM_VON_JAHR,DATUM_BIS_TAG,DATUM_BIS_MONAT,DATUM_BIS_JAHR
21440_BINDUNG_2,21440,Vannaz_Janine_1969__,Polit. Amt,Gemeinderat Aesch,,,2014,,,
21440_BINDUNG_3,21440,Vannaz_Janine_1969__,Polit. Amt,Verwaltungsrat Spital Limmattal,,,2014,,,
21440_BINDUNG_4,21440,Vannaz_Janine_1969__,,CVP Birmendorf-Aesch,1,1,2019,,,
21441_BINDUNG_1,21441,Widler_Josef_1954_04_06,,Behinderten Transport Zürich,1,6,2005,,,
21441_BINDUNG_2,21441,Widler_Josef_1954_04_06,,Aerztegesellschaft Kanton Zürich,1,1,2015,,,
21441_BINDUNG_3,21441,Widler_Josef_1954_04_06,,Verwaltungsrat AGZ Support AG,1,7,2015,,,
21441_BINDUNG_4,21441,Widler_Josef_1954_04_06,,Behinderten Transport Zürich,,,,,,
21442_BINDUNG_1,21442,Wydler_Kathrin_1967__,,,,,,,,
21443_BINDUNG_1,21443,Zeroual_Farid_1962_11_06,Polit. Amt,Gemeinderat Adliswil,,,2008,,,2014
21443_BINDUNG_2,21443,Zeroual_Farid_1962_11_06,Polit. Amt,Stadtrat Adliswil,,,2014,,,2018
21443_BINDUNG_3,21443,Zeroual_Farid_1962_11_06,Polit. Amt,Stadtrat Adliswil,,,2018,,,
21447_BINDUNG_1,21447,Vollenweider_Peter_1973_12_22,,Pro Restaurant Frohberg,,,2012,,,
21447_BINDUNG_2,21447,Vollenweider_Peter_1973_12_22,,Finyon Consulting AG,,,2015,,,
21447_BINDUNG_3,21447,Vollenweider_Peter_1973_12_22,,ProMobil Zürcher Stiftung für Behindertentransporte,,,2015,,,
21447_BINDUNG_4,21447,Vollenweider_Peter_1973_12_22,,FAiR (Für eine Aufwertung des Zürichseeufers im Recht),,,2015,,,
21447_BINDUNG_5,21447,Vollenweider_Peter_1973_12_22,,Vorsorgestiftung Sparen 3 der Schwyzer Kantonalbank,,,2015,,,
21447_BINDUNG_6,21447,Vollenweider_Peter_1973_12_22,,Freizügigkeitsstiftung der Schwyzer Kantonalbank,,,2015,,,
21449_BINDUNG_1,21449,Willi_Wilma_1960__,,,,,,,,
21450_BINDUNG_2,21450,Hoss-Blatter_Corinne_1964_10_21,,Konferenz Schulpräsidentinnen und Schulpräsidenten Bezirk Meilen,1,7,2014,,,
21450_BINDUNG_3,21450,Hoss-Blatter_Corinne_1964_10_21,Polit. Amt,Gemeinderat Zollikon,1,7,2014,,,
21450_BINDUNG_4,21450,Hoss-Blatter_Corinne_1964_10_21,,Verband Zürcher Schulpräsidien,1,7,2014,,,
21450_BINDUNG_5,21450,Hoss-Blatter_Corinne_1964_10_21,,"Hintermeister-Gyger-Stiftung, Zollikon",1,7,2018,,,
21450_BINDUNG_6,21450,Hoss-Blatter_Corinne_1964_10_21,,"Präsidentenkonferenz der Schulkommissionen Mittelschulen, Zürich",,,,,,
21450_BINDUNG_1,21450,Hoss-Blatter_Corinne_1964_10_21,,Schulkommission Kantonale Maturitätsschule für Erwachsene (KME),1,7,2014,,,
21451_BINDUNG_1,21451,Aeppli_Rudolf___,,,,,,,,
21452_BINDUNG_2,21452,Streuli_Rudolf_1871_04_28,Polit. Amt,Gemeinderat Horgen,,,1907,,,1919
21452_BINDUNG_3,21452,Streuli_Rudolf_1871_04_28,Polit. Amt,Nationalrat,4,12,1922,1,6,1929
21452_BINDUNG_4,21452,Streuli_Rudolf_1871_04_28,Polit. Amt,Nationalrat,4,12,1922,1,6,1929
21452_BINDUNG_1,21452,Streuli_Rudolf_1871_04_28,Polit. Amt,Gemeinderat Horgen,,,1904,,,1907
21454_BINDUNG_1,21454,Hartmann_Johann_1940_07_14,,,,,,,,
21455_BINDUNG_1,21455,Hug_Paul_1927_06_03,,,,,,,,
21458_BINDUNG_7,21458,Gerber_Rüegg_Julia_1957_04_08,,SP Frauen Schweiz,1,2,2004,31,8,2012
21458_BINDUNG_8,21458,Gerber_Rüegg_Julia_1957_04_08,,"Stiftungsrat Stiftung Solifonds, Zürich",1,3,2004,,,
21458_BINDUNG_9,21458,Gerber_Rüegg_Julia_1957_04_08,,Vorstand Gewerkschaftsbund Kanton Zürich,1,3,2004,,,
21458_BINDUNG_10,21458,Gerber_Rüegg_Julia_1957_04_08,,Gleichstellungskommission Kanton Zürich,,,2005,,,
21458_BINDUNG_11,21458,Gerber_Rüegg_Julia_1957_04_08,,Vorstand MieterInnen Verband Kanton Zürich,1,5,2007,31,5,2009
21458_BINDUNG_12,21458,Gerber_Rüegg_Julia_1957_04_08,,Gewerkschaftsbund Kanton Zürich,1,5,2008,30,8,2013
21458_BINDUNG_13,21458,Gerber_Rüegg_Julia_1957_04_08,,Arbeitskontrollstelle Kanton Zürich,1,6,2010,30,6,2012
21458_BINDUNG_14,21458,Gerber_Rüegg_Julia_1957_04_08,,RPB Schreinergewerbe Kanton Zürich,1,6,2010,30,6,2012
21458_BINDUNG_15,21458,Gerber_Rüegg_Julia_1957_04_08,,PK Elektro- und Telekommunikationsbranche,1,6,2010,30,6,2012
21458_BINDUNG_16,21458,Gerber_Rüegg_Julia_1957_04_08,,PK Gebäudehülle Stadt Zürich,1,6,2010,30,6,2012
21458_BINDUNG_17,21458,Gerber_Rüegg_Julia_1957_04_08,,PK Gebäudetechnikbranche,1,6,2010,30,6,2012
21458_BINDUNG_18,21458,Gerber_Rüegg_Julia_1957_04_08,,PK Gipsergewerbe Zürich Land,1,6,2010,30,6,2012
21458_BINDUNG_19,21458,Gerber_Rüegg_Julia_1957_04_08,,"PK Malergewerbe Zürich Land, Dürnten",1,8,2010,30,6,2012
21458_BINDUNG_20,21458,Gerber_Rüegg_Julia_1957_04_08,,"PK Plattenlegergewerbe, Zürich",1,8,2010,30,6,2012
21458_BINDUNG_21,21458,Gerber_Rüegg_Julia_1957_04_08,,"PK Reinigungsbranche Zürich-Schaffhausen, Dietikon",1,8,2010,30,6,2012
21458_BINDUNG_22,21458,Gerber_Rüegg_Julia_1957_04_08,,"PK Gipsergewerbe Stadt Zürich, Zürich",1,8,2010,30,6,2012
21458_BINDUNG_23,21458,Gerber_Rüegg_Julia_1957_04_08,,PBK Bauhauptgewerbe Kanton Zürich,1,8,2010,30,6,2012
21458_BINDUNG_24,21458,Gerber_Rüegg_Julia_1957_04_08,,"PK Reinigungsbranche Deutschschweiz, Zürich",1,9,2010,30,6,2012
21458_BINDUNG_25,21458,Gerber_Rüegg_Julia_1957_04_08,,Arbeitskontrollstelle Kanton Zürich,1,4,2011,30,6,2012
21458_BINDUNG_26,21458,Gerber_Rüegg_Julia_1957_04_08,,"PK Malergewerbe Stadt Zürich, Walisellen",1,6,2011,30,6,2012
21458_BINDUNG_27,21458,Gerber_Rüegg_Julia_1957_04_08,,"Tripartite Kommission für arbeitsmarktliche Aufgaben, Zürich",1,7,2011,,,
21458_BINDUNG_1,21458,Gerber_Rüegg_Julia_1957_04_08,Polit. Amt,Gemeinderat Wädenswil,,,1987,,,
21458_BINDUNG_2,21458,Gerber_Rüegg_Julia_1957_04_08,,Stiftungsrat Stiftung Grünau,1,10,1994,30,8,2007
21458_BINDUNG_3,21458,Gerber_Rüegg_Julia_1957_04_08,,Verwaltungsrat RüeggGerberPR,1,10,1997,30,9,2009
21458_BINDUNG_4,21458,Gerber_Rüegg_Julia_1957_04_08,,Vorstand Prima Sonderschulung,1,1,1998,,,
21458_BINDUNG_5,21458,Gerber_Rüegg_Julia_1957_04_08,,MIeterInnen Verband Region Zimmerberg,1,6,2001,30,6,2009
21458_BINDUNG_6,21458,Gerber_Rüegg_Julia_1957_04_08,,Vorstand Verein Arbeitgeberkrippe,1,6,2002,30,6,2005
21459_BINDUNG_1,21459,Bosshard_Walter_1950_02_03,Polit. Amt,Gemeinderat Horgen,,,1984,,,2006
21459_BINDUNG_2,21459,Bosshard_Walter_1950_02_03,Polit. Amt,Nationalrat,4,3,1996,30,11,2003
21459_BINDUNG_3,21459,Bosshard_Walter_1950_02_03,Polit. Amt,Gemeinderat Horgen,,,1982,,,1984
21460_BINDUNG_1,21460,Suter_Hans_S._1922_02_08,Polit. Amt,Gemeinderat Horgen,,,1968,,,1982
21460_BINDUNG_2,21460,Suter_Hans_S._1922_02_08,Polit. Amt,Gemeinderat Horgen,,,1962,,,1968
21461_BINDUNG_1,21461,Meier_Hans_1897_03_27,Polit. Amt,Gemeinderat Horgen,,,1934,,,1945
21461_BINDUNG_2,21461,Meier_Hans_1897_03_27,Polit. Amt,Gemeinderat Horgen,,,1945,,,1947
21464_BINDUNG_1,21464,Cahannes_Franz_1951_05_26,,,,,,,,
21465_BINDUNG_1,21465,Molina_Fabian_1990_07_08,Polit. Amt,Nationalrat ,15,3,2018,,,
21465_BINDUNG_2,21465,Molina_Fabian_1990_07_08,Polit. Amt,Gemeinderat Illnau-Effretikon,,,2010,,,2016
21466_BINDUNG_1,21466,Siegrist_Nicola_1996_12_07,,,,,,,,
21467_BINDUNG_1,21467,Columberg_Leandra_1999_10_16,,,,,,,,
21468_BINDUNG_1,21468,Akanji_Sarah_1993_05_23,,,,,,,,
21469_BINDUNG_1,21469,Hoxha-Sadriu_Qëndresa_(Qëni)_1994_07_25,Polit. Amt,Gemeinderat Opfikon,,,2018,,,2019
21470_BINDUNG_1,21470,Walder_Benjamin_1998_03_13,Polit. Amt,Gemeinderat Wetzikon,,,,,,
21471_BINDUNG_1,21471,Ledergerber_Domenik_1987_10_15,,,,,,,,
21472_BINDUNG_1,21472,Farner_Hans_1937_09_24,,,,,,,,
21473_BINDUNG_1,21473,Weilenmann_Gottfried_1929_04_02,,,,,,,,
21474_BINDUNG_1,21474,Müller_Werner_1927__,Polit. Amt,Gemeinderat Seuzach,,,1974,,,
21475_BINDUNG_1,21475,Stucki_Jakob_1924_07_10,Polit. Amt,Gemeinderat Seuzach,,,1958,,,1971
21475_BINDUNG_2,21475,Stucki_Jakob_1924_07_10,Polit. Amt,Ständerat,26,11,1979,29,11,1987
21476_BINDUNG_1,21476,Bühler_Albert_1853__,Polit. Amt,Gemeinderat Hombrechtikon,,,,,,
21477_BINDUNG_1,21477,Fischbach_Christoph_1978_09_28,Polit. Amt,Gemeinderat Kloten,,,2002,,,2020
21477_BINDUNG_2,21477,Fischbach_Christoph_1978_09_28,Polit. Amt,Gemeinderat Kloten,,,2007,,,2008
21477_BINDUNG_3,21477,Fischbach_Christoph_1978_09_28,,RPK Ev.-ref. Kirchgemeinde Kloten,,,2010,,,
21477_BINDUNG_4,21477,Fischbach_Christoph_1978_09_28,Polit. Amt,Stadtrat Kloten,20,10,2020,,,
21477_BINDUNG_5,21477,Fischbach_Christoph_1978_09_28,,FC Kloten,,,,,,
21479_BINDUNG_1,21479,Meyer_Karl_Heinz_1962__,Polit. Amt,Gemeinderat Neerach,1,1,2012,,,
21479_BINDUNG_2,21479,Meyer_Karl_Heinz_1962__,,Aufsichtskommission Autobetrieb Stadel-Neerach,1,1,2012,,,
21479_BINDUNG_3,21479,Meyer_Karl_Heinz_1962__,,Leitender Ausschuss IG Nord,1,1,2014,,,
21479_BINDUNG_4,21479,Meyer_Karl_Heinz_1962__,,Vorstand Zweckverband Schutzverband der Bevölkerung um den Flughafen Zürich (sbfz),1,1,2018,,,
21482_BINDUNG_3,21482,Vogel_Thomas_1972_01_18,,Eleonorenstiftung (Trägerin Kinderspital),,,2015,,,
21482_BINDUNG_4,21482,Vogel_Thomas_1972_01_18,,Zürcher Rehazentren,,,2015,,,
21482_BINDUNG_5,21482,Vogel_Thomas_1972_01_18,,Unternehmergruppe Wettbewerbsfähigkeit,,,2016,,,
21482_BINDUNG_6,21482,Vogel_Thomas_1972_01_18,,Bezirksgericht Zürich,,,,,,
21482_BINDUNG_1,21482,Vogel_Thomas_1972_01_18,,FDP Kanton Zürich,,,2004,,,
21482_BINDUNG_2,21482,Vogel_Thomas_1972_01_18,,Automobilclub der Schweiz Sektion Zürich,,,2007,,,
21484_BINDUNG_3,21484,Juchli_Andreas_1977__,,"Verwaltungsrat JDMT, Dübendorf",,,,,,
21484_BINDUNG_1,21484,Juchli_Andreas_1977__,,FDP Bezirk Pfäffikon,1,1,2012,,,
21484_BINDUNG_2,21484,Juchli_Andreas_1977__,,Vorstand Offiziersgesellschaft Kanton Zürich,1,1,2012,31,12,2017
21486_BINDUNG_3,21486,Fischer_Benjamin_1991_08_16,,Aktion Medienfreiheit,,,2009,,,
21486_BINDUNG_4,21486,Fischer_Benjamin_1991_08_16,,Verein ¿Zusammenschluss Oberlandstrasse¿,,,2011,,,
21486_BINDUNG_5,21486,Fischer_Benjamin_1991_08_16,,SVP,,,2012,,,
21486_BINDUNG_6,21486,Fischer_Benjamin_1991_08_16,,SVP,,,2012,,,
21486_BINDUNG_7,21486,Fischer_Benjamin_1991_08_16,,IG Freiheit,,,2012,,,
21486_BINDUNG_8,21486,Fischer_Benjamin_1991_08_16,,Forum Flugplatz Dübendorf,,,2013,,,
21486_BINDUNG_9,21486,Fischer_Benjamin_1991_08_16,,JSVP CH,,,2014,,,
21486_BINDUNG_10,21486,Fischer_Benjamin_1991_08_16,,Offiziersgesellschaft Zürcher Oberland (OGZO),,,2014,,,
21486_BINDUNG_11,21486,Fischer_Benjamin_1991_08_16,,Offiziersgesellschaft der Panzertruppen (OG Panzer),,,2014,,,
21486_BINDUNG_12,21486,Fischer_Benjamin_1991_08_16,,Bund der Steuerzahler,,,2015,,,
21486_BINDUNG_13,21486,Fischer_Benjamin_1991_08_16,,JSVP CH,,,2016,,,
21486_BINDUNG_14,21486,Fischer_Benjamin_1991_08_16,Polit. Amt,Nationalrat,28,2,2022,,,
21486_BINDUNG_1,21486,Fischer_Benjamin_1991_08_16,,JSVP ZH,,,2007,,,
21486_BINDUNG_2,21486,Fischer_Benjamin_1991_08_16,,AUNS,,,2008,,,
21487_BINDUNG_1,21487,Walder_Patrick_1987__,Polit. Amt,Gemeinderat Dübendorf,,,2006,,,
21487_BINDUNG_2,21487,Walder_Patrick_1987__,,SVP Schweiz,,,,,,
21487_BINDUNG_3,21487,Walder_Patrick_1987__,,SVP Dübendorf,,,2014,,,
21489_BINDUNG_1,21489,Huber_Beat_1965_03_11,,SVP Buchs,,,2003,,,
21489_BINDUNG_2,21489,Huber_Beat_1965_03_11,,Gemüseproduzentenvereinigung Zürich,,,2007,,,
21489_BINDUNG_3,21489,Huber_Beat_1965_03_11,,Rechnungsprüfungskommission,,,2010,,,
21489_BINDUNG_4,21489,Huber_Beat_1965_03_11,,Rechnungsprüfungskommission des Gesundheitszentrum Dielsdorf,,,2010,,,
21492_BINDUNG_2,21492,Bienek_Sandra_1979_03_05,,Vorstand Wohnbaukommission Kanton Zürich,1,1,2019,,,
21492_BINDUNG_1,21492,Bienek_Sandra_1979_03_05,,Vorstand Frauenzentrale Zürich,,,2018,,,
21494_BINDUNG_1,21494,Finsler_Diethelm_Georg_1819_12_24,,,,,,,,
21495_BINDUNG_1,21495,Planta_von_Cyrill_1976_06_03,,"Swiss Competence Center for Energy Research, Supply of Electricity (SCCER-SoE)",,,2015,,,
21496_BINDUNG_1,21496,Jüttner_Sibylle_1974_01_30,,Kantonsschule Bülach,1,9,2000,,,
21496_BINDUNG_2,21496,Jüttner_Sibylle_1974_01_30,,Kantonsschule Bülach,1,7,2018,,,
21498_BINDUNG_1,21498,Späth-Walter_Markus_1953_06_03,,JA4  für eine vernünftige Verkehrspolitik im Weinland,,,,,,
21498_BINDUNG_2,21498,Späth-Walter_Markus_1953_06_03,,Pro Weinland Energie,,,,,,
21498_BINDUNG_3,21498,Späth-Walter_Markus_1953_06_03,,VerlagsAG Schaffhauser AZ,,,,,,
21498_BINDUNG_4,21498,Späth-Walter_Markus_1953_06_03,,SP Bezirk Andelfingen,,,,,,
21498_BINDUNG_5,21498,Späth-Walter_Markus_1953_06_03,Polit. Amt,Gemeinderat Feuerthalen,,,,,,
21498_BINDUNG_6,21498,Späth-Walter_Markus_1953_06_03,,Zunft zum Schuhmachern Schaffhausen,,,,,,
21498_BINDUNG_7,21498,Späth-Walter_Markus_1953_06_03,,Lehrpersonenkonferenz der Mittelschulen,,,,,,
21498_BINDUNG_8,21498,Späth-Walter_Markus_1953_06_03,,Hochschule Gymnasium (HSGYM): Projekt Hochschulreife und Studierfähigkeit Projekte,,,,,,
21498_BINDUNG_9,21498,Späth-Walter_Markus_1953_06_03,,Historischer Verein des Kantons Schaffhausen: Schaffhauser Pressefotografie Archiv,,,,,,
21498_BINDUNG_10,21498,Späth-Walter_Markus_1953_06_03,,Schulsynode Zürich,,,,,,
21500_BINDUNG_1,21500,Stutz_Kathrin_1957_12_02,,Kreisschulbehörde Waidberg/Zürich,1,1,2022,,,
21502_BINDUNG_1,21502,Kopp_Marzena_1971_10_13,,Schulpflege Meilen,8,7,2014,30,6,2022
21503_BINDUNG_2,21503,Schmid_Lorenz_1965_05_04,,Forschung für Leben,1,1,2005,,,
21503_BINDUNG_1,21503,Schmid_Lorenz_1965_05_04,,Vorstand Gönnerverein Schweizerische Patientenorganisation SPO,1,1,2004,,,
21503_BINDUNG_3,21503,Schmid_Lorenz_1965_05_04,,Kantonaler Apothekerverband AVKZ,1,1,2009,,,
21503_BINDUNG_4,21503,Schmid_Lorenz_1965_05_04,,Vorstand Spitex Verband Kanton Zürich,1,7,2015,,,
21507_BINDUNG_1,21507,Sulser_Jürg_1961_01_21,,Sulser Logistik AG Otelfingen,,,1992,,,
21507_BINDUNG_2,21507,Sulser_Jürg_1961_01_21,,Gewerbeverband Unteres Furttal,,,1998,,,
21507_BINDUNG_3,21507,Sulser_Jürg_1961_01_21,,Bezirksgewerbeverband Dielsdorf,,,2005,,,
21507_BINDUNG_4,21507,Sulser_Jürg_1961_01_21,,Kantonaler Gewerbeverband Zürich,,,2006,,,
21507_BINDUNG_5,21507,Sulser_Jürg_1961_01_21,,Swiss Logistics Academy AG,21,12,2007,,,
21507_BINDUNG_6,21507,Sulser_Jürg_1961_01_21,,Sulser Transport AG,29,2,2008,,,
21507_BINDUNG_7,21507,Sulser_Jürg_1961_01_21,,Sulser Logistics Solutions AG,24,7,2008,,,
21507_BINDUNG_8,21507,Sulser_Jürg_1961_01_21,,Standortförderung Züri-Unterland,,,2008,,,
21507_BINDUNG_9,21507,Sulser_Jürg_1961_01_21,,Swiss ProWork AG,18,3,2009,,,
21507_BINDUNG_10,21507,Sulser_Jürg_1961_01_21,,Standortförderung Furttal,,,2010,,,
21507_BINDUNG_11,21507,Sulser_Jürg_1961_01_21,,Wirtschaftsvereinigung Furttal,,,2011,,,
21508_BINDUNG_1,21508,Scherrer_Moser_Benno_1965_04_11,,Gemeinderat,,,2007,,,
21508_BINDUNG_2,21508,Scherrer_Moser_Benno_1965_04_11,,Grünliberale Partei Kanton Zürich,,,2012,,,
21508_BINDUNG_3,21508,Scherrer_Moser_Benno_1965_04_11,,Berufsfachschule Wirtschaft und Technik Uster,,,,,,
21509_BINDUNG_1,21509,Guyer_Esther_1951_05_22,,Stiftung Alterswohnungen der Stadt Zürich,,,2007,,,
21509_BINDUNG_2,21509,Guyer_Esther_1951_05_22,,Kreisschulpflege Zürichberg,,,2007,,,
21509_BINDUNG_3,21509,Guyer_Esther_1951_05_22,,EB Zürich,,,2014,,,
21511_BINDUNG_1,21511,Stocker-Rusterholz_Ernst_1955_04_20,Polit. Amt,Stadtrat Wädenswil,,,1998,,,2006
21511_BINDUNG_2,21511,Stocker-Rusterholz_Ernst_1955_04_20,,Gemeindepräsidentenverband,,8,2006,,,
21511_BINDUNG_3,21511,Stocker-Rusterholz_Ernst_1955_04_20,Polit. Amt,Stadtrat Wädenswil,,,2006,,,2010
21512_BINDUNG_1,21512,Fehr_Mario_1958_09_13,Polit. Amt,Gemeinderat Adliswil,,,1986,,,1994
21512_BINDUNG_2,21512,Fehr_Mario_1958_09_13,Polit. Amt,Stadtrat Adliswil,,,1994,31,1,2010
21512_BINDUNG_3,21512,Fehr_Mario_1958_09_13,Polit. Amt,Nationalrat,6,12,1999,4,12,2011
21512_BINDUNG_4,21512,Fehr_Mario_1958_09_13,Polit. Amt,Zürcher Verfassungsrat,,,2000,,,2005
21513_BINDUNG_1,21513,Fehr_Jacqueline_1963_06_01,Polit. Amt,Nationalrat,27,4,1998,29,10,2015
21519_BINDUNG_1,21519,Dünki-Bättig_Michèle_1989_08_22,,Geschäftsleitung SP Bezirk Bülach,,,2011,,,
21519_BINDUNG_2,21519,Dünki-Bättig_Michèle_1989_08_22,,Leitungsgruppe der Regionalkonferenz Nördlich Lägern,,,2011,,,
21519_BINDUNG_3,21519,Dünki-Bättig_Michèle_1989_08_22,,SP Glattfelden,,,2011,,,
21519_BINDUNG_4,21519,Dünki-Bättig_Michèle_1989_08_22,,Verkehrskommission,,,2011,,,
21519_BINDUNG_5,21519,Dünki-Bättig_Michèle_1989_08_22,,Rechnungsprüfungskommission,,,2014,,,
21520_BINDUNG_1,21520,Bourgeois_Marc_1971_09_03,,endurit gmbh web engineering,,,2004,,,
21520_BINDUNG_2,21520,Bourgeois_Marc_1971_09_03,,Gewerbeverein Zürich-Ost,,,2007,,,
21520_BINDUNG_3,21520,Bourgeois_Marc_1971_09_03,,Selbsthilfecenter der Stiftung ¿Pro Offene Türen der Schweiz¿,,,,,,
21520_BINDUNG_4,21520,Bourgeois_Marc_1971_09_03,,FDP Stadt Zürich,,,,,,
21520_BINDUNG_5,21520,Bourgeois_Marc_1971_09_03,,FDP Stadt Zürich,,,,,,
21524_BINDUNG_1,21524,Fehr_Düsel_Nina_1980_11_27,,Universität,,,2007,,,
21524_BINDUNG_2,21524,Fehr_Düsel_Nina_1980_11_27,,Zurich Insurance Ltd.,,,2009,,,
21524_BINDUNG_3,21524,Fehr_Düsel_Nina_1980_11_27,,Pro Juventute,,,2012,,,
21524_BINDUNG_4,21524,Fehr_Düsel_Nina_1980_11_27,,SVP,,,2012,,,
21524_BINDUNG_5,21524,Fehr_Düsel_Nina_1980_11_27,,Gewerbeverband,,,2014,,,
21524_BINDUNG_6,21524,Fehr_Düsel_Nina_1980_11_27,,SVP,,,2015,,,
21524_BINDUNG_7,21524,Fehr_Düsel_Nina_1980_11_27,,HEV,,,2016,,,
21526_BINDUNG_2,21526,Vogt_Hans-Ueli_1969_12_05,,Homburger,1,1,2009,31,,
21526_BINDUNG_3,21526,Vogt_Hans-Ueli_1969_12_05,,Aktion für eine unabhängige und neutrale Schweiz (AUNS),1,7,2011,,,
21526_BINDUNG_4,21526,Vogt_Hans-Ueli_1969_12_05,,Eidgenössische Expertenkommission für das Handelsregister,1,1,2012,,,
21526_BINDUNG_5,21526,Vogt_Hans-Ueli_1969_12_05,,Verein für aktive Senioren,1,1,2012,,,
21526_BINDUNG_6,21526,Vogt_Hans-Ueli_1969_12_05,,SWIPRA Services AG,25,11,2013,,,
21526_BINDUNG_7,21526,Vogt_Hans-Ueli_1969_12_05,Polit. Amt,Nationalrat,30,11,2015,31,12,2021
21526_BINDUNG_1,21526,Vogt_Hans-Ueli_1969_12_05,,Universität Zürich,1,3,2003,,,
21528_BINDUNG_3,21528,Seiler_Graf_Priska_1968_08_29,Polit. Amt,Nationalrat,,,,,,
21528_BINDUNG_1,21528,Seiler_Graf_Priska_1968_08_29,,Dachverband Fluglärmschutz (DVFS),,,,,,
21528_BINDUNG_2,21528,Seiler_Graf_Priska_1968_08_29,Polit. Amt,Stadtrat Kloten,,,,,,
21530_BINDUNG_1,21530,Mischol_Tumasch_1975_08_03,,Kommission Lernende Verein Zürcher Gemeindeschreiber und Verwaltungsfachleute (VZGV),,,2010,,,
21530_BINDUNG_2,21530,Mischol_Tumasch_1975_08_03,,Vorstand Schweizerische Ausbildungs- und Prüfungsbranche für Kaufleute in Lehrbetrieben der Öffentlichen Verwaltungen,,,2012,,,
21530_BINDUNG_3,21530,Mischol_Tumasch_1975_08_03,,Vorstand Forum Berufsbildung Zürcher Oberland,,,2015,,,
21530_BINDUNG_4,21530,Mischol_Tumasch_1975_08_03,,SVP Bezirk Meilen,,,2019,,,
21532_BINDUNG_1,21532,Langenegger_Tobias_1985_06_11,,,,,,,,
21533_BINDUNG_2,21533,Steinemann_Barbara_1976_06_18,,Unterland Woche,,,2014,,,
21533_BINDUNG_3,21533,Steinemann_Barbara_1976_06_18,Polit. Amt,Nationalrat,30,11,2015,,,
21533_BINDUNG_1,21533,Steinemann_Barbara_1976_06_18,,Sozialbehörde,,,2010,,,
21534_BINDUNG_1,21534,Schmid_Stefan_1976_07_23,,Bechtle Schweiz AG,,,1997,,,
21534_BINDUNG_2,21534,Schmid_Stefan_1976_07_23,,SVP Niederglatt,,,2007,,,
21534_BINDUNG_3,21534,Schmid_Stefan_1976_07_23,,Sozialbehörde,,,2010,,,
21534_BINDUNG_4,21534,Schmid_Stefan_1976_07_23,,SVP Bezirk Dielsdorf,,,2011,,,
21534_BINDUNG_5,21534,Schmid_Stefan_1976_07_23,,SVP Niederglatt,,,2011,,,
21534_BINDUNG_6,21534,Schmid_Stefan_1976_07_23,,Schutzverband der Bevölkerung um den Flughafen Zürich (sbfz),,,2014,,,
21534_BINDUNG_7,21534,Schmid_Stefan_1976_07_23,,Sozialbehörde,,,2014,,,
21534_BINDUNG_8,21534,Schmid_Stefan_1976_07_23,,Soziale Dienste Bezirk Dielsdorf,,,2014,,,
21534_BINDUNG_9,21534,Schmid_Stefan_1976_07_23,,Verein Standortförderung Züri-Unterland,,,2014,,,
21534_BINDUNG_10,21534,Schmid_Stefan_1976_07_23,,Altersheim Eichi,,,2014,,,
21534_BINDUNG_11,21534,Schmid_Stefan_1976_07_23,,Gemeinderat,,,2014,,,
21535_BINDUNG_1,21535,Meyer_Mattea_1987_11_09,,SP Winterthur,,,2012,,,
21535_BINDUNG_2,21535,Meyer_Mattea_1987_11_09,,SPAZ (Sans Papier Anlaufstelle Zürich),,,2012,,,
21535_BINDUNG_3,21535,Meyer_Mattea_1987_11_09,,SP Winterthur,,,2014,,,
21535_BINDUNG_4,21535,Meyer_Mattea_1987_11_09,Polit. Amt,Nationalrat,30,11,2015,,,
21535_BINDUNG_5,21535,Meyer_Mattea_1987_11_09,,SPAZ (Sans Papier Anlaufstelle Zürich),,,,,,
21538_BINDUNG_5,21538,Walliser_Bruno_1966_04_11,,RMVZOL Rad & Motorradfahrerverband am Zürichsee Oberland  und Linthgebiet,,4,2010,,,
21538_BINDUNG_6,21538,Walliser_Bruno_1966_04_11,,GVZ,,6,2011,,,
21538_BINDUNG_7,21538,Walliser_Bruno_1966_04_11,,Bank BSU,,,2012,,,
21538_BINDUNG_8,21538,Walliser_Bruno_1966_04_11,,Die Mobiliar,,,2013,,,
21538_BINDUNG_9,21538,Walliser_Bruno_1966_04_11,,MDZ Glatt,,,2014,,,
21538_BINDUNG_10,21538,Walliser_Bruno_1966_04_11,Polit. Amt,Nationalrat,30,11,2015,,,
21538_BINDUNG_11,21538,Walliser_Bruno_1966_04_11,Polit. Amt,Gemeinderat Volketswil,,,1998,,,2002
21538_BINDUNG_1,21538,Walliser_Bruno_1966_04_11,Polit. Amt,Gemeinderat Volketswil,,4,2002,,,2017
21538_BINDUNG_2,21538,Walliser_Bruno_1966_04_11,,HEV,,,2007,,,
21538_BINDUNG_3,21538,Walliser_Bruno_1966_04_11,,MDZ,,,2007,,,
21538_BINDUNG_4,21538,Walliser_Bruno_1966_04_11,,RMVZOL,,,2007,,,
21539_BINDUNG_1,21539,Pfister_Ulrich_1960_01_15,,SVP Egg,,,2004,,,
21539_BINDUNG_2,21539,Pfister_Ulrich_1960_01_15,,Hauseigentümerverband Uster,,,2010,,,
